Latitude,Longitude,Altitude,Rainfall_Intensity,Temperature,Humidity,Atmospheric_Pressure,River_Level,Drainage_Capacity,Drainage_System_Condition,Population_Density,Urbanization_Level,flood,Zone,threshold,Rain_Exceeds_Threshold,HighRain_LowDrainage,HighRain_HighRiver,HighRain_LowAltitude,HighRain_BadDrainSys,LowPressure_StormRisk,HighHumidity_PoorDrain,HighPop_LowDrain,HighUrban_HeavyRain,LowAlt_HighUrban
12.959584,77.677771,949.89,76.61,18.52,55.54,949.2,8.39,59.46,5,5940.55,8,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.0429,77.654963,963.55,101.08,28.81,47.07,961.15,6.48,81.15,9,11334.07,2,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.973172,77.651093,818.22,31.57,30.53,85.55,984.53,2.94,57.65,5,21058.6,3,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.960573,77.695525,804.51,2.71,17.17,77.32,924.12,7.38,85.07,4,29569.19,5,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.014664,77.666601,973.87,130.55,31.16,47.88,988.93,2.82,59.32,7,22747.14,4,0,5,117.71925542913152,1,0,0,0,0,0,0,0,0,0
13.019469,77.687448,847.78,75.87,31.87,88.68,974.56,5.92,33.75,1,28622.8,3,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.023303,77.680979,837.39,28.18,25.94,81.38,938.81,6.6,4.46,9,12001.39,2,0,5,117.71925542913152,0,0,0,0,0,0,1,1,0,0
12.95544,77.665646,928.83,7.83,22.96,70.55,944.85,0.0,90.72,2,11500.83,9,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.991485,77.63392,872.59,103.93,28.89,95.08,945.72,2.57,97.48,1,12222.99,10,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
13.033994,77.662092,993.51,33.46,34.73,72.46,947.34,7.94,20.64,10,8539.81,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.088202,77.665523,886.44,129.73,27.01,66.45,924.88,6.33,32.98,3,6199.03,8,0,5,117.71925542913152,1,0,1,1,1,1,0,0,0,0
13.089852,77.694133,895.88,38.44,28.36,63.05,983.48,3.67,37.23,6,14615.8,8,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.072476,77.67866,853.32,13.49,16.36,50.43,989.91,8.21,81.0,10,1138.56,1,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.985126,77.633813,909.25,26.7,16.78,40.2,987.48,4.04,48.44,4,2354.96,9,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
13.04786,77.640442,884.24,13.01,16.75,49.8,952.8,4.7,91.42,5,10138.31,5,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.038322,77.699483,883.38,20.34,15.35,44.82,909.84,7.61,14.99,2,3453.21,1,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.055975,77.649269,876.89,91.68,31.92,61.04,927.28,0.52,40.24,8,19241.59,3,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.019827,77.66523,955.31,35.19,29.99,54.57,946.43,9.5,50.31,1,7994.22,3,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.073958,77.678414,966.94,9.24,31.25,69.94,947.19,3.46,34.02,8,26936.53,8,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.943711,77.665907,947.19,135.29,19.5,42.61,932.73,3.19,51.87,8,28629.11,9,1,5,117.71925542913152,1,0,0,0,0,0,0,0,1,0
13.097846,77.698948,999.07,40.88,33.76,67.62,909.23,5.27,72.96,9,12779.48,4,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.975942,77.660284,944.83,37.19,21.27,67.3,971.6,5.18,72.87,5,15786.96,8,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.946877,77.697991,916.43,68.82,18.54,92.0,970.31,0.89,55.14,1,19847.82,9,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
13.019464,77.691634,945.17,74.01,26.92,66.15,957.03,1.58,66.41,5,6702.49,10,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.023111,77.659731,852.48,130.07,23.77,79.57,997.82,4.56,95.96,9,21791.03,5,0,5,117.71925542913152,1,0,0,1,0,0,0,0,0,0
13.043076,77.69124,845.48,53.73,28.42,55.7,924.48,9.74,84.49,4,21456.85,3,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.079811,77.673117,911.31,20.48,28.98,53.14,919.97,5.82,53.43,7,29924.33,8,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.978702,77.671382,811.7,45.66,28.51,49.35,982.12,0.21,66.79,6,27277.86,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.00008,77.640726,875.91,138.8,27.75,78.63,959.7,3.5,33.49,10,18144.22,5,1,5,117.71925542913152,1,0,0,1,0,0,0,0,0,0
12.967498,77.682306,969.66,69.28,24.24,76.54,974.1,4.71,11.07,9,5503.48,4,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.94259,77.656984,913.61,54.05,26.39,81.92,971.64,4.98,57.77,6,6798.12,7,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.99755,77.65958,871.11,32.12,18.16,91.7,904.67,0.91,27.76,1,14091.36,6,0,5,117.71925542913152,0,0,0,0,0,1,1,0,0,0
13.08297,77.699924,921.41,90.71,20.62,85.22,935.47,8.71,39.08,9,5089.56,8,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.006775,77.67836,858.04,126.0,19.0,64.94,946.55,0.48,42.27,1,7215.88,10,0,5,117.71925542913152,1,0,0,1,1,0,0,0,1,1
13.085319,77.669362,811.92,108.22,28.6,53.8,982.75,4.98,42.12,10,4914.6,5,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.052779,77.674437,932.02,92.21,15.01,58.36,941.78,6.99,48.94,8,12678.94,9,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.080254,77.681079,893.64,19.23,25.83,91.81,945.26,6.1,22.77,1,26223.18,5,0,5,117.71925542913152,0,0,0,0,0,0,1,0,0,0
13.031155,77.645312,901.49,32.16,24.53,66.64,958.27,8.9,69.6,2,7556.73,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.032072,77.668357,808.45,117.36,27.71,81.03,928.42,1.39,35.21,3,27306.77,3,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.030082,77.685494,800.32,75.7,27.91,80.33,904.7,7.41,44.42,9,1343.06,8,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.031913,77.654732,935.65,45.94,30.64,44.64,982.66,5.02,85.82,2,28173.9,6,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.056904,77.66484,880.52,111.37,25.32,76.25,990.88,0.68,3.23,7,26398.33,9,0,5,117.71925542913152,0,0,0,0,0,0,0,1,0,1
12.999164,77.65577,945.22,102.67,17.31,98.56,930.39,3.91,6.1,7,12957.6,1,0,5,117.71925542913152,0,0,0,0,0,0,1,1,0,0
12.959246,77.665038,803.38,54.64,29.37,87.56,976.0,1.74,38.15,2,23927.75,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.025577,77.69888,948.14,77.33,34.92,41.18,970.64,0.66,63.36,10,27102.7,5,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.987182,77.696024,914.81,4.72,17.42,84.3,901.73,7.55,31.31,7,18143.13,1,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.942385,77.660329,918.73,112.24,26.35,70.65,954.8,7.95,68.27,5,15108.04,1,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.048574,77.677103,935.94,83.35,16.21,64.59,996.57,7.73,41.36,2,12155.88,4,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.000751,77.688327,824.74,143.63,25.93,55.3,933.69,2.92,62.41,7,26738.22,7,1,5,117.71925542913152,1,0,0,1,0,0,0,0,0,0
12.971689,77.641667,960.86,149.66,17.06,52.28,980.99,9.58,97.63,2,7998.74,2,0,5,117.71925542913152,1,0,1,0,1,0,0,0,0,0
13.034122,77.688137,830.23,128.18,30.57,40.05,971.18,3.93,81.22,4,5568.98,5,0,5,117.71925542913152,1,0,0,1,1,0,0,0,0,0
13.064079,77.66502,997.69,124.31,17.39,54.52,930.02,9.23,59.83,1,17233.65,2,1,5,117.71925542913152,1,0,1,0,1,0,0,0,0,0
12.977221,77.658087,857.86,88.67,32.97,66.01,909.95,6.2,22.35,10,23634.76,6,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.978224,77.696962,994.43,32.45,22.83,60.1,932.6,5.01,21.86,7,18051.09,9,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.982237,77.676234,868.5,80.89,20.91,83.65,951.88,9.48,10.83,6,16559.63,7,0,5,117.71925542913152,0,0,0,0,0,0,1,1,0,0
13.021165,77.660865,871.07,97.77,22.37,48.93,967.31,3.9,22.97,4,14972.97,2,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.942571,77.661,852.65,80.65,31.92,71.25,991.25,7.48,30.58,2,5885.82,1,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.032766,77.657732,892.39,70.77,22.55,99.23,986.58,0.32,58.66,6,25161.64,7,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.985044,77.643859,959.03,74.3,15.24,73.15,930.05,3.19,63.68,6,18152.35,4,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.967275,77.660351,934.13,84.7,26.6,86.13,957.61,8.61,62.75,8,24807.89,6,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.080761,77.692958,855.5,24.14,28.21,87.82,950.57,9.73,30.86,10,17704.01,2,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.075488,77.670057,989.89,93.18,15.64,99.68,921.22,0.54,65.05,4,11653.75,5,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.033305,77.650502,867.42,78.59,31.67,67.57,944.61,3.47,48.55,4,22152.06,7,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.972826,77.653228,961.8,51.81,33.36,53.86,908.82,1.0,61.76,5,14102.2,7,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.952054,77.694333,964.2,16.49,26.93,63.05,946.27,4.77,10.14,2,8826.84,3,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.075353,77.6551,815.77,59.86,33.99,57.4,945.68,7.03,32.78,10,10954.21,9,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
13.057668,77.667623,867.1,85.07,33.41,50.32,938.49,7.1,83.49,10,22168.68,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.974719,77.638682,957.85,11.27,27.12,79.19,984.76,8.33,10.89,6,26636.28,2,0,5,117.71925542913152,0,0,0,0,0,0,0,1,0,0
13.065087,77.671869,882.62,142.77,23.45,92.95,969.24,3.55,47.54,5,13800.36,5,0,5,117.71925542913152,1,0,0,1,0,0,0,0,0,0
13.037012,77.638504,896.97,44.47,17.02,83.68,992.0,8.4,83.38,6,11310.92,10,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
12.999288,77.676463,949.87,119.11,19.14,76.47,913.65,9.0,81.14,7,29670.04,7,0,5,117.71925542913152,1,0,1,0,0,1,0,0,0,0
12.993609,77.668192,958.16,96.8,18.07,54.61,999.06,4.37,69.58,3,3393.96,1,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.026377,77.649938,889.71,4.15,26.1,44.73,957.82,2.73,69.75,7,26124.74,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.013846,77.637611,965.55,111.93,15.63,81.53,972.92,0.98,39.17,1,25540.23,1,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.08744,77.692501,889.58,144.72,19.67,67.26,900.76,7.74,14.52,6,8374.22,4,1,5,117.71925542913152,1,1,1,1,0,1,0,0,0,0
13.005468,77.662861,991.91,19.56,16.66,82.57,946.53,9.58,78.96,10,21721.0,6,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.056475,77.660434,942.78,46.73,21.49,44.46,943.94,2.13,75.04,7,4513.55,3,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.015059,77.636192,895.71,82.65,18.28,91.9,937.55,8.35,33.22,8,16524.68,10,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
12.967906,77.686009,904.68,115.61,30.76,87.16,977.19,2.9,28.26,4,7682.95,9,1,5,117.71925542913152,0,0,0,0,0,0,1,0,0,1
12.953795,77.648679,884.01,88.08,32.72,81.63,944.24,6.05,33.09,9,13299.82,10,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
13.090833,77.650191,803.92,74.21,19.22,58.82,938.35,9.67,9.76,5,7943.26,5,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.072834,77.698635,921.13,135.1,29.02,79.79,950.04,1.17,55.23,3,8056.64,5,1,5,117.71925542913152,1,0,0,0,1,0,0,0,0,0
12.95713,77.686699,824.43,92.89,32.05,79.54,946.65,8.8,31.3,10,3387.77,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.096749,77.685848,861.37,3.54,21.64,75.06,922.22,9.24,27.65,3,1254.47,5,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.08319,77.683606,972.98,66.0,33.85,77.96,998.64,8.75,11.58,9,27510.88,8,1,5,117.71925542913152,0,0,0,0,0,0,0,1,0,0
13.093633,77.649767,944.56,31.86,29.12,60.36,954.03,5.77,33.05,3,20038.41,1,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.938999,77.688776,845.49,147.14,29.6,54.29,974.05,6.63,30.91,6,22600.04,2,1,5,117.71925542913152,1,0,1,1,0,0,0,0,0,0
13.069142,77.692903,945.61,56.17,31.6,84.05,962.01,3.35,78.76,6,10629.63,1,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.056328,77.679646,971.07,102.41,27.48,87.27,970.95,6.81,49.16,9,9316.75,4,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.092891,77.665568,863.97,68.6,17.23,60.91,983.54,4.08,98.37,4,13265.82,7,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.965603,77.688457,877.31,9.23,31.07,51.98,952.91,8.44,39.59,3,27297.91,7,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.982009,77.63553,902.36,74.53,22.97,76.69,913.31,7.93,20.75,7,19720.39,9,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,1
13.028562,77.685167,865.17,55.48,18.94,96.49,906.24,3.69,93.05,3,24498.32,4,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.95318,77.663919,897.02,102.24,17.2,40.06,983.33,0.6,21.92,4,18423.81,3,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.098298,77.688215,849.59,99.53,17.24,62.57,944.75,1.42,15.56,4,2971.41,3,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.966212,77.698656,887.35,128.92,25.58,40.62,910.73,5.7,38.7,6,20026.54,2,1,5,117.71925542913152,1,0,0,1,0,1,0,0,0,0
12.968118,77.6738,933.26,29.44,21.43,80.39,919.14,4.94,34.81,9,9946.95,8,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.063168,77.661997,908.44,14.24,27.59,57.75,960.07,8.11,29.87,1,19809.73,8,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.99251,77.68841,914.74,121.45,19.25,95.74,948.77,9.3,74.71,4,11498.22,9,0,5,117.71925542913152,1,0,1,1,1,0,0,0,1,1
12.960908,77.670352,885.35,115.79,33.15,58.58,950.65,6.48,65.85,3,7601.75,7,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.020907,77.634309,816.97,125.6,17.53,48.07,964.55,7.76,25.94,6,1939.72,5,1,5,117.71925542913152,1,1,1,1,0,0,0,0,0,0
12.981969,77.686107,874.0,15.24,29.31,46.77,971.51,6.91,42.04,9,25211.37,1,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.014968,77.651163,977.9,17.32,22.29,53.18,922.38,3.16,5.2,3,9435.26,8,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.965513,77.682452,827.14,91.92,25.81,63.96,949.23,0.62,40.82,9,27674.75,3,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.956125,77.648842,851.67,119.92,17.72,62.71,973.04,6.94,40.18,6,10737.18,6,0,5,117.71925542913152,1,0,1,1,0,0,0,0,0,0
13.094815,77.655282,937.13,15.85,27.58,59.76,957.77,3.93,55.73,4,21225.71,6,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.984627,77.657704,833.29,55.83,23.36,91.72,913.93,0.4,42.56,1,26860.46,2,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.047152,77.63855,856.78,35.5,21.09,71.93,986.88,3.64,41.95,10,4675.9,6,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.086392,77.692897,885.27,129.7,26.35,64.8,933.2,0.52,20.15,2,18687.47,3,1,5,117.71925542913152,1,1,0,1,1,0,0,0,0,0
13.029713,77.673609,800.93,59.85,20.34,60.72,923.97,6.84,30.03,4,18683.25,9,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,1
13.081699,77.662405,995.34,52.2,18.35,75.3,947.7,2.97,50.08,9,20125.45,3,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.063347,77.669909,937.05,21.95,34.83,65.67,980.61,7.28,40.7,4,27531.86,5,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.053432,77.696181,808.76,127.39,29.46,53.47,992.65,6.32,28.34,2,5617.75,9,0,5,117.71925542913152,1,1,1,1,1,0,0,0,1,1
13.053772,77.677573,964.06,99.67,15.63,71.71,997.57,2.24,48.91,3,16571.8,10,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.981784,77.666091,867.05,2.28,32.83,93.91,986.22,9.49,91.24,10,28391.53,6,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.087372,77.657584,853.15,139.68,30.38,85.4,938.72,1.81,41.58,9,8055.24,5,0,5,117.71925542913152,1,0,0,1,0,0,0,0,0,0
12.939819,77.660104,852.72,96.7,26.86,53.37,925.38,4.78,32.16,9,8589.68,10,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
12.994414,77.669551,843.83,132.79,23.86,74.81,936.12,2.36,34.58,1,12146.69,9,0,5,117.71925542913152,1,0,0,1,1,0,0,0,1,1
13.047666,77.686361,929.23,13.91,23.3,62.75,917.74,1.94,1.27,4,21720.19,10,1,5,117.71925542913152,0,0,0,0,0,1,0,1,0,0
13.037633,77.682868,925.27,0.58,18.48,59.08,947.11,3.21,25.3,3,16293.35,10,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.970537,77.660612,922.98,137.02,20.62,71.55,937.06,9.2,70.7,7,5533.68,7,1,5,117.71925542913152,1,0,1,0,0,0,0,0,0,0
12.975925,77.656771,968.15,71.93,24.51,71.15,950.04,0.1,96.41,8,28196.54,2,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.976714,77.69231,848.36,122.82,22.53,91.41,966.41,6.47,46.63,9,29446.45,7,0,5,117.71925542913152,1,0,1,1,0,0,0,0,0,0
13.065547,77.675788,992.58,43.5,21.51,80.7,957.01,4.61,77.04,8,12166.76,8,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.955886,77.689758,970.04,79.39,21.91,66.82,931.09,2.47,71.72,3,21567.81,7,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.989266,77.681081,831.29,120.1,17.29,57.14,914.1,1.28,43.99,1,5513.02,3,1,5,117.71925542913152,1,0,0,1,1,1,0,0,0,0
12.979696,77.691448,839.23,98.42,29.45,99.0,957.83,0.35,84.61,6,15356.66,8,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.954357,77.678022,928.44,141.12,34.91,87.94,991.62,2.16,86.45,10,14615.92,1,0,5,117.71925542913152,1,0,0,0,0,0,0,0,0,0
13.053625,77.683808,920.0,142.5,24.15,60.78,988.41,9.05,44.48,5,5944.81,3,0,5,117.71925542913152,1,0,1,0,0,0,0,0,0,0
13.066931,77.66908,865.47,38.98,30.16,65.39,905.14,8.32,56.66,2,14905.78,9,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,1
13.07379,77.683962,908.27,49.64,18.11,66.25,978.34,4.9,65.22,5,19285.56,2,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.99484,77.670105,854.47,68.06,22.92,51.82,905.69,6.13,7.38,4,2648.91,1,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.961453,77.679167,807.83,96.55,18.28,63.13,916.57,7.48,46.3,10,14221.33,7,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.949388,77.690661,830.06,58.4,18.09,98.42,977.99,3.14,98.62,1,13647.86,8,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.979935,77.636134,928.33,103.39,34.3,49.85,994.77,3.38,33.79,9,8120.4,4,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.08025,77.693192,989.69,21.8,21.88,67.28,935.18,7.28,52.11,9,10511.92,8,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.018605,77.636063,923.86,52.76,29.14,42.88,959.63,2.75,1.06,7,9904.09,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.068239,77.680055,854.5,91.67,28.37,77.57,917.45,7.53,18.93,10,17637.4,10,0,5,117.71925542913152,0,0,0,0,0,1,0,1,0,1
12.976894,77.669725,979.08,138.87,22.8,87.41,950.64,8.53,38.28,8,15589.51,8,1,5,117.71925542913152,1,0,1,0,0,0,0,0,0,0
13.081151,77.645417,986.19,51.48,24.12,87.32,914.12,1.73,43.93,7,21878.45,10,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.975574,77.678237,933.38,140.86,29.84,48.22,956.88,2.28,94.32,7,24784.62,10,0,5,117.71925542913152,1,0,0,0,0,0,0,0,1,0
13.090861,77.696255,980.63,48.53,18.24,96.39,973.27,3.77,59.68,9,24426.99,10,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.015155,77.693482,859.45,85.66,19.33,98.22,942.09,0.72,91.59,9,11777.23,9,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
12.984887,77.668862,847.28,69.7,24.32,80.2,922.49,3.38,30.39,10,11347.32,4,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.061628,77.649413,950.67,112.04,18.66,92.8,912.23,9.73,49.63,1,20377.67,9,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.066289,77.678984,963.25,98.3,19.91,69.1,948.2,7.16,18.56,8,27816.68,9,1,5,117.71925542913152,0,0,0,0,0,0,0,1,0,0
12.965948,77.65769,944.27,49.76,32.19,58.66,901.63,9.55,82.82,4,27865.84,10,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.047752,77.694831,933.26,8.48,17.14,44.33,944.18,9.78,61.47,1,22220.3,3,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.059095,77.689535,806.78,4.23,23.31,55.48,976.72,8.19,95.68,2,18866.97,10,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,1
13.014756,77.631792,929.68,78.52,34.69,42.07,906.97,8.53,62.1,3,1440.44,4,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.998453,77.665643,851.65,64.5,28.62,97.24,919.55,0.45,1.77,1,28209.63,8,1,5,117.71925542913152,0,0,0,0,0,1,1,1,0,0
13.036137,77.64296,866.74,18.31,25.29,82.42,904.33,8.61,15.35,8,19232.96,5,0,5,117.71925542913152,0,0,0,0,0,1,1,1,0,0
12.946701,77.687146,977.47,10.62,24.31,65.36,916.52,7.74,71.89,7,7645.28,5,1,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.992489,77.657671,999.29,30.86,29.93,53.26,992.06,1.85,88.64,2,13324.52,4,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.998963,77.680771,904.26,60.95,27.21,50.6,930.32,6.54,63.87,8,26201.2,6,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.062207,77.69157,945.87,99.74,30.29,40.52,961.31,0.69,66.14,1,4928.9,7,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.069162,77.698624,897.68,85.3,32.1,84.09,996.55,1.98,28.67,7,12043.58,3,0,5,117.71925542913152,0,0,0,0,0,0,1,0,0,0
13.057304,77.644523,931.42,27.57,20.49,48.8,952.47,5.06,85.01,1,13215.97,9,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.944274,77.684939,845.82,126.5,34.3,79.96,974.84,4.29,68.4,4,6158.5,5,1,5,117.71925542913152,1,0,0,1,1,0,0,0,0,0
13.053919,77.663064,845.08,138.56,24.04,79.02,931.64,9.67,85.78,2,24447.61,6,1,5,117.71925542913152,1,0,1,1,1,0,0,0,0,0
13.072612,77.666253,841.53,41.32,27.09,96.65,977.36,5.8,74.74,9,13176.03,6,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.034433,77.691783,995.06,31.94,17.84,78.79,907.11,3.58,20.48,9,9231.14,8,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
13.024677,77.649089,902.41,74.79,15.36,82.85,939.46,1.09,85.43,2,18587.18,3,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.996439,77.633934,986.31,127.44,21.72,90.67,961.46,7.37,2.72,9,29319.92,9,1,5,117.71925542913152,1,1,1,0,0,0,1,1,1,0
12.980138,77.641501,967.4,82.37,21.19,95.39,954.8,1.15,27.33,1,14560.71,2,0,5,117.71925542913152,0,0,0,0,0,0,1,0,0,0
12.988199,77.680594,977.85,9.88,29.38,78.39,931.49,0.61,90.64,9,29429.97,9,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.091869,77.655668,813.12,143.74,27.16,86.33,968.14,6.43,36.93,6,24524.08,3,0,5,117.71925542913152,1,0,1,1,0,0,0,0,0,0
13.056635,77.687064,968.55,90.49,29.33,54.85,948.84,3.6,87.39,8,22899.38,3,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.049177,77.693624,927.43,124.88,17.15,81.09,915.78,2.08,35.4,5,2864.74,4,0,5,117.71925542913152,1,0,0,0,0,1,0,0,0,0
12.986378,77.682378,835.55,109.54,28.43,45.78,909.87,3.79,52.22,2,11224.05,5,0,5,117.71925542913152,0,0,0,0,0,1,0,0,0,0
12.949238,77.695838,928.71,47.83,17.44,59.86,955.65,4.23,43.37,6,9090.14,1,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
13.007592,77.640383,889.76,51.04,23.01,50.53,953.06,3.04,94.99,8,15783.86,3,0,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.979069,77.642525,953.59,26.29,34.06,56.19,988.87,7.24,92.12,7,28439.01,10,1,5,117.71925542913152,0,0,0,0,0,0,0,0,0,0
12.9967,77.663984,975.3,133.08,17.89,52.74,959.16,6.01,4.97,6,20270.11,3,1,5,117.71925542913152,1,1,1,0,0,0,0,1,0,0
